,Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed,Time
2624,2001,4,20,8,30,193,507,16,34.21632341570478,952.1732788085938,1.6686230897903442,08:30:00
2625,2001,4,20,9,30,227,617,16,37.126356184926635,951.694580078125,1.799715876579285,09:30:00
2626,2001,4,20,10,30,249,680,16,39.53058419433461,951.1370849609376,1.8460153341293333,10:30:00
2627,2001,4,20,11,30,260,713,15,41.266971587939054,950.2129516601562,1.844121098518372,11:30:00
2628,2001,4,20,12,30,263,720,15,42.30897790405896,949.2365112304688,1.853640079498291,12:30:00
2629,2001,4,20,13,30,421,447,15,42.49543291477369,948.1992797851562,1.8584012985229488,13:30:00
2630,2001,4,20,14,30,402,103,14,41.942937889279904,947.4976196289062,1.8029088973999023,14:30:00
2631,2001,4,20,15,30,319,397,14,40.448628386065934,947.3849487304688,1.7840348482131958,15:30:00
2632,2001,4,20,16,30,217,50,14,37.977615034955186,947.4444580078124,1.867422699928284,16:30:00
2633,2001,4,20,17,30,73,0,14,35.864848751332545,947.9661254882812,2.03438138961792,17:30:00
2634,2001,4,20,18,30,2,0,16,34.273656203076484,948.807861328125,2.4414772987365723,18:30:00
2646,2001,4,21,6,30,34,4,19,28.663052053147798,950.9712524414062,1.1469215154647827,06:30:00
2647,2001,4,21,7,30,135,318,18,32.12634378963975,951.8560791015624,1.3576422929763794,07:30:00
2648,2001,4,21,8,30,192,504,18,35.11413338896807,952.1331176757812,1.7368428707122805,08:30:00
2649,2001,4,21,9,30,227,613,17,37.65220166182127,951.948486328125,2.1130049228668213,09:30:00
2650,2001,4,21,10,30,248,677,16,39.805332030303475,951.43701171875,2.420973777770996,10:30:00
2651,2001,4,21,11,30,260,710,15,41.339552936769906,950.6036376953124,2.587821245193481,11:30:00
2652,2001,4,21,12,30,263,720,14,42.26390941100715,949.2904663085938,2.677929639816284,12:30:00
2653,2001,4,21,13,30,258,707,13,42.436390805409424,947.9327392578124,2.72443962097168,13:30:00
2654,2001,4,21,14,30,245,669,12,41.94275409186679,947.3121948242188,2.6416003704071045,14:30:00
2655,2001,4,21,15,30,221,598,10,40.780014437764684,946.7677612304688,2.479589939117432,15:30:00
2656,2001,4,21,16,30,243,242,9,38.958488286096674,946.8253784179688,2.2983851432800293,16:30:00
2657,2001,4,21,17,30,121,246,9,36.49244262544636,947.3432006835938,2.0085687637329097,17:30:00
2658,2001,4,21,18,30,2,0,14,34.35779015907372,947.82958984375,1.74126136302948,18:30:00
2670,2001,4,22,6,30,36,6,14,28.026105097128834,950.6744384765624,1.9822765588760376,06:30:00
2671,2001,4,22,7,30,149,295,13,32.364065303092445,951.32421875,2.19336485862732,07:30:00
2672,2001,4,22,8,30,194,515,12,36.4234011627081,951.8116455078124,2.3825523853302,08:30:00
2673,2001,4,22,9,30,229,623,12,39.40671224324785,952.1350708007812,2.4387216567993164,09:30:00
2674,2001,4,22,10,30,250,685,12,41.53935486994789,951.5179443359376,2.4368512630462646,10:30:00
2675,2001,4,22,11,30,261,717,12,42.966281459103755,950.8766479492188,2.440548181533813,11:30:00
2676,2001,4,22,12,30,264,725,11,43.71870435375757,949.6234741210938,2.4077434539794917,12:30:00
2677,2001,4,22,13,30,259,711,10,43.758037266684816,948.6358642578124,2.356322765350342,13:30:00
2678,2001,4,22,14,30,245,673,10,43.14722068658421,948.1370849609376,2.254791498184204,14:30:00
2679,2001,4,22,15,30,222,601,9,41.84363617922156,947.5436401367188,2.1886935234069824,15:30:00
2680,2001,4,22,16,30,183,479,8,39.811503292093896,947.8773803710938,2.1582181453704834,16:30:00
2681,2001,4,22,17,30,128,174,7,37.27884431606725,948.419921875,2.178459882736206,17:30:00
2682,2001,4,22,18,30,2,0,9,34.87441113078501,949.4481201171876,2.4831302165985107,18:30:00
2694,2001,4,23,6,30,38,9,18,29.24397073147207,950.0774536132812,1.3461343050003052,06:30:00
2695,2001,4,23,7,30,150,283,17,34.32393294116548,950.9428100585938,1.0092934370040894,07:30:00
2696,2001,4,23,8,30,194,515,15,38.70847066839713,951.1334228515624,0.9821202754974364,08:30:00
2697,2001,4,23,9,30,229,623,13,41.73102464978268,951.2939453125,1.1280823945999146,09:30:00
2698,2001,4,23,10,30,250,686,12,44.1665763159014,950.7282104492188,1.2262933254241943,10:30:00
2699,2001,4,23,11,30,261,717,11,45.84433111222762,949.6619873046876,1.1999465227127075,11:30:00
2700,2001,4,23,12,30,264,725,10,46.73320310270498,948.4397583007812,1.0732221603393557,12:30:00
2701,2001,4,23,13,30,259,711,9,46.854294200138376,947.2871704101562,0.9263039827346802,13:30:00
2702,2001,4,23,14,30,245,671,9,46.13997642768754,946.67578125,0.8690487742424011,14:30:00
2703,2001,4,23,15,30,221,599,8,44.61611673767686,946.4484252929688,0.9938669204711914,15:30:00
2704,2001,4,23,16,30,182,475,8,42.389456000007954,946.5606079101562,1.2850040197372437,16:30:00
2705,2001,4,23,17,30,129,191,8,39.62925847549576,947.3560180664062,1.658508539199829,17:30:00
2706,2001,4,23,18,30,3,0,10,37.412069838105424,948.1267700195312,2.157092332839966,18:30:00
2718,2001,4,24,6,30,42,18,15,30.386436928990012,950.6663208007812,1.4157345294952393,06:30:00
2719,2001,4,24,7,30,157,269,13,35.367179481842584,951.2379760742188,0.7908368110656738,07:30:00
2720,2001,4,24,8,30,196,520,12,40.08457949061858,951.7037353515624,0.9781435132026672,08:30:00
2721,2001,4,24,9,30,230,628,11,43.34031591476906,951.59326171875,1.5114738941192627,09:30:00
2722,2001,4,24,10,30,251,691,10,45.68896879798695,950.9440307617188,1.806302189826965,10:30:00
2723,2001,4,24,11,30,262,722,9,47.264227320337454,950.0433959960938,1.9043564796447756,11:30:00
2724,2001,4,24,12,30,386,552,8,48.05223494770826,948.9235229492188,1.9270213842391968,12:30:00
2725,2001,4,24,13,30,381,489,7,47.98894919932667,947.6499633789062,1.9002135992050169,13:30:00
2726,2001,4,24,14,30,390,361,7,47.23528708995161,947.1161499023438,1.716753363609314,14:30:00
2727,2001,4,24,15,30,312,360,7,45.71234128251911,946.8778686523438,1.5602295398712158,15:30:00
2728,2001,4,24,16,30,206,418,7,43.408274989084425,947.0148315429688,1.5727274417877195,16:30:00
2729,2001,4,24,17,30,118,268,7,40.6510855533233,947.546142578125,1.7856968641281128,17:30:00
2730,2001,4,24,18,30,3,0,8,38.23758154382455,948.396240234375,2.2962920665740967,18:30:00
2742,2001,4,25,6,30,40,13,12,31.91723290496361,950.18896484375,3.0439128875732417,06:30:00
2743,2001,4,25,7,30,138,329,9,36.01140159253504,950.863037109375,2.8999147415161133,07:30:00
2744,2001,4,25,8,30,194,512,8,40.104964104090016,951.0724487304688,2.564239263534546,08:30:00
2745,2001,4,25,9,30,228,621,7,43.357398474797144,950.9080200195312,2.233053207397461,09:30:00
2746,2001,4,25,10,30,249,684,7,45.85813555009059,950.3822631835938,1.9738602638244631,10:30:00
2747,2001,4,25,11,30,261,717,7,47.58802482219238,949.1747436523438,1.7285913228988647,11:30:00
2748,2001,4,25,12,30,264,726,7,48.4835329907786,948.0299072265624,1.4773460626602173,12:30:00
2749,2001,4,25,13,30,259,713,6,48.53878681719351,946.5680541992188,1.246601104736328,13:30:00
2750,2001,4,25,14,30,246,674,6,47.77711000876861,945.6298217773438,0.965728521347046,14:30:00
2751,2001,4,25,15,30,222,603,6,46.22059304679038,945.1137084960938,0.719590425491333,15:30:00
2752,2001,4,25,16,30,183,480,6,43.87657556730835,945.0555419921876,0.554117739200592,16:30:00
2753,2001,4,25,17,30,119,271,6,41.00130623015258,945.4638061523438,0.4070234298706055,17:30:00
2754,2001,4,25,18,30,5,0,13,38.467439299819546,946.1937255859376,0.35241928696632385,18:30:00
2766,2001,4,26,6,30,42,15,3,31.38593252419082,949.6720581054688,1.618085861206055,06:30:00
2767,2001,4,26,7,30,159,275,1,35.43531242116985,950.2837524414062,1.7483539581298828,07:30:00
2768,2001,4,26,8,30,197,525,0,39.742398040426345,950.7571411132812,2.0429434776306152,08:30:00
2769,2001,4,26,9,30,231,633,-1,43.140692939992334,950.9268798828124,2.165255308151245,09:30:00
2770,2001,4,26,10,30,252,697,-1,45.692514279363536,950.4121704101562,2.1171765327453613,10:30:00
2771,2001,4,26,11,30,264,730,-1,47.39416895371443,949.6624145507812,1.9800626039505005,11:30:00
2772,2001,4,26,12,30,267,739,0,48.264847538810386,948.5567626953124,1.852528691291809,12:30:00
2773,2001,4,26,13,30,262,726,0,48.30545209376686,947.4444580078124,1.76313054561615,13:30:00
2774,2001,4,26,14,30,249,688,0,47.518510194028174,946.920654296875,1.7685844898223877,14:30:00
2775,2001,4,26,15,30,270,552,0,45.828733456858465,946.4973754882812,1.8299418687820437,15:30:00
2776,2001,4,26,16,30,231,284,0,43.50341129884134,946.4769897460938,1.915613412857056,16:30:00
2777,2001,4,26,17,30,131,209,2,40.6066260844579,946.9241943359376,2.143743991851806,17:30:00
2778,2001,4,26,18,30,6,0,6,37.71801511735015,947.6012573242188,2.81304144859314,18:30:00
2790,2001,4,27,6,30,43,18,7,29.042876069194165,951.5186767578124,3.5285117626190186,06:30:00
2791,2001,4,27,7,30,160,278,8,32.98130024325877,952.1602172851562,3.5128362178802486,07:30:00
2792,2001,4,27,8,30,196,522,7,37.512980625269336,952.5614013671876,3.630627155303955,08:30:00
2793,2001,4,27,9,30,230,629,5,41.25622706640871,952.2742919921876,3.5135500431060787,09:30:00
2794,2001,4,27,10,30,251,692,3,43.97127628907572,951.556396484375,3.224094152450561,10:30:00
2795,2001,4,27,11,30,262,724,4,45.83228626065375,950.5133666992188,2.801764965057373,11:30:00
2796,2001,4,27,12,30,265,733,4,46.879188366914384,949.1956176757812,2.459322452545166,12:30:00
2797,2001,4,27,13,30,261,720,4,47.03026765360625,948.0164794921876,2.2195169925689697,13:30:00
2798,2001,4,27,14,30,247,682,3,46.37665788665418,947.2483520507812,2.078927516937256,14:30:00
2799,2001,4,27,15,30,345,266,3,44.863016264268026,946.5189819335938,2.026071310043335,15:30:00
2800,2001,4,27,16,30,224,299,3,42.60029787787522,946.4757080078124,2.0146112442016597,16:30:00
2801,2001,4,27,17,30,131,211,2,39.888496054400036,946.6849975585938,2.0134344100952153,17:30:00
2802,2001,4,27,18,30,6,0,4,37.219550476935694,947.2900390625,2.093725681304932,18:30:00
2814,2001,4,28,6,30,46,13,1,29.32676977540763,949.2158203125,3.6174612045288086,06:30:00
2815,2001,4,28,7,30,165,126,3,33.7034358801364,949.7678833007812,3.5535454750061035,07:30:00
2816,2001,4,28,8,30,198,529,3,38.21612544577295,950.1160888671876,3.665836572647095,08:30:00
2817,2001,4,28,9,30,231,634,2,41.84996824292199,950.0575561523438,3.290923595428467,09:30:00
2818,2001,4,28,10,30,252,695,1,44.69484774939889,949.425537109375,2.696080207824707,10:30:00
2819,2001,4,28,11,30,263,726,1,46.7218311785029,948.3627319335938,2.1683802604675293,11:30:00
2820,2001,4,28,12,30,265,734,2,47.750025744408674,947.2090454101562,1.8184616565704343,12:30:00
2821,2001,4,28,13,30,260,719,2,47.85174698730515,946.3759155273438,1.6350830793380735,13:30:00
2822,2001,4,28,14,30,353,524,2,46.98631599926704,945.5650634765624,1.786101460456848,14:30:00
2823,2001,4,28,15,30,336,110,2,45.33808632339419,945.0008544921876,2.04026460647583,15:30:00
2824,2001,4,28,16,30,243,336,2,43.03258255743447,945.1891479492188,2.2734951972961426,16:30:00
2825,2001,4,28,17,30,124,72,2,40.37882228616428,945.469482421875,2.5022788047790527,17:30:00
2826,2001,4,28,18,30,3,0,3,37.77824064599656,946.04248046875,2.7972474098205566,18:30:00
2838,2001,4,29,6,30,47,22,8,28.632082704097513,950.2392578125,3.182926654815674,06:30:00
2839,2001,4,29,7,30,161,283,9,32.7993461384832,951.0255737304688,3.0648436546325684,07:30:00
2840,2001,4,29,8,30,197,524,7,37.57868637100177,951.0968017578124,3.1831569671630864,08:30:00
2841,2001,4,29,9,30,230,629,6,41.506604207556684,950.8526611328124,2.9024460315704346,09:30:00
2842,2001,4,29,10,30,251,690,5,44.50019928355402,950.2384643554688,2.637120485305786,10:30:00
2843,2001,4,29,11,30,262,722,5,46.48689335452725,949.041015625,2.527117252349853,11:30:00
2844,2001,4,29,12,30,265,730,5,47.57006332124115,947.6294555664062,2.53031325340271,12:30:00
2845,2001,4,29,13,30,260,716,5,47.74491580129239,946.3045043945312,2.549260139465332,13:30:00
2846,2001,4,29,14,30,246,678,5,46.98685362671199,945.4121704101562,2.553563356399536,14:30:00
2847,2001,4,29,15,30,222,606,4,45.40392412434125,945.0330200195312,2.4910476207733154,15:30:00
2848,2001,4,29,16,30,240,293,4,43.115008678276475,944.9613647460938,2.4042153358459477,16:30:00
2849,2001,4,29,17,30,142,111,4,40.37112973383876,945.74951171875,2.3313910961151123,17:30:00
2850,2001,4,29,18,30,7,0,5,37.8252639365549,946.3753051757812,2.4257476329803467,18:30:00
2862,2001,4,30,6,30,47,25,8,29.57814785754203,950.2400512695312,2.23620867729187,06:30:00
2863,2001,4,30,7,30,162,271,8,34.43482555665849,950.9384155273438,1.923388123512268,07:30:00
2864,2001,4,30,8,30,197,525,6,39.647972858194116,951.597412109375,2.1136224269866943,08:30:00
2865,2001,4,30,9,30,230,629,5,43.326814156641376,951.4808349609376,2.116682767868042,09:30:00
2866,2001,4,30,10,30,251,691,5,45.94856419308138,950.9873046875,1.973433256149292,10:30:00
2867,2001,4,30,11,30,262,722,4,47.682200972286694,949.9612426757812,1.8752614259719849,11:30:00
2868,2001,4,30,12,30,265,730,4,48.50015011120161,948.6530151367188,1.923523187637329,12:30:00
2869,2001,4,30,13,30,259,716,5,48.34724141458793,947.5942993164062,2.124584913253784,13:30:00
2870,2001,4,30,14,30,337,557,5,47.43265617451374,946.7102661132812,2.2818119525909424,14:30:00
2871,2001,4,30,15,30,338,305,5,45.747145138139274,946.3358154296876,2.3848347663879395,15:30:00
2872,2001,4,30,16,30,184,483,5,43.474997085070235,946.3684692382812,2.4955642223358154,16:30:00
2873,2001,4,30,17,30,131,201,5,40.755425285155134,947.0021362304688,2.603396415710449,17:30:00
2874,2001,4,30,18,30,5,0,6,38.32411720716141,947.7105102539062,2.672652244567871,18:30:00
2886,2001,5,1,6,30,46,16,8,30.51711589970148,950.745361328125,2.908576011657715,06:30:00
2887,2001,5,1,7,30,159,280,9,35.06965654305202,951.31982421875,2.9167640209198,07:30:00
2888,2001,5,1,8,30,202,509,8,39.88239660473067,951.6415405273438,3.369251251220703,08:30:00
2889,2001,5,1,9,30,232,626,7,43.5928010395823,951.5095825195312,3.4787197113037114,09:30:00
2890,2001,5,1,10,30,252,687,7,46.21521639885697,950.65576171875,3.4744210243225098,10:30:00
2891,2001,5,1,11,30,263,718,6,47.89609625909816,949.9668579101562,3.3604867458343506,11:30:00
2892,2001,5,1,12,30,266,726,5,48.714991972863686,948.4827270507812,3.175610065460205,12:30:00
2893,2001,5,1,13,30,260,712,5,48.74172563626547,947.639404296875,3.047250986099243,13:30:00
2894,2001,5,1,14,30,395,347,5,47.94417712690876,946.7752075195312,2.9334945678710938,14:30:00
2895,2001,5,1,15,30,290,436,5,46.419160421495974,946.0076904296876,2.8735363483428955,15:30:00
2896,2001,5,1,16,30,225,62,4,44.26469394859663,945.8636474609376,2.840704917907715,16:30:00
2897,2001,5,1,17,30,131,107,4,41.65105760762629,946.2442626953124,2.825782060623169,17:30:00
2898,2001,5,1,18,30,8,0,5,39.101495507107416,946.7846069335938,2.797957420349121,18:30:00
2910,2001,5,2,6,30,45,11,8,31.53620618020699,948.3868408203124,2.661288261413574,06:30:00
2911,2001,5,2,7,30,124,7,8,36.24374293437364,949.2730102539062,2.3862807750701904,07:30:00
2912,2001,5,2,8,30,261,351,7,40.83318361109548,949.4243774414062,2.6557939052581787,08:30:00
2913,2001,5,2,9,30,272,555,6,44.335471496861494,948.9989624023438,2.7899348735809326,09:30:00
2914,2001,5,2,10,30,265,664,5,47.01064062874725,948.177001953125,2.8081369400024414,10:30:00
2915,2001,5,2,11,30,302,663,4,48.85109637507543,947.2223510742188,2.6500205993652344,11:30:00
2916,2001,5,2,12,30,303,677,4,49.77055495244815,945.82958984375,2.440835952758789,12:30:00
2917,2001,5,2,13,30,377,555,4,49.77522755321866,944.6692504882812,2.3847556114196777,13:30:00
2918,2001,5,2,14,30,414,263,4,48.95817427907218,944.0284423828124,2.3583052158355717,14:30:00
2919,2001,5,2,15,30,343,149,3,47.242800950448895,943.5310668945312,2.3282949924468994,15:30:00
2920,2001,5,2,16,30,224,357,3,44.9943702493664,943.6005249023438,2.3286914825439453,16:30:00
2921,2001,5,2,17,30,123,236,3,42.26800915352328,944.2138061523438,2.3901684284210205,17:30:00
2922,2001,5,2,18,30,5,0,4,39.7061862173756,944.6766357421876,2.389846086502075,18:30:00
2934,2001,5,3,6,30,44,4,10,31.077785306972146,947.7130737304688,3.529506206512451,06:30:00
2935,2001,5,3,7,30,151,31,10,34.82177913752332,948.4459838867188,3.8096845149993896,07:30:00
2936,2001,5,3,8,30,264,339,8,38.425623201953954,948.917724609375,4.049962520599365,08:30:00
2937,2001,5,3,9,30,268,568,7,41.37435112225006,948.8033447265624,4.039698600769043,09:30:00
2938,2001,5,3,10,30,270,664,6,43.68634385153155,948.227294921875,3.8762788772583012,10:30:00
2939,2001,5,3,11,30,262,715,6,45.35752683057865,947.2556762695312,3.731145143508911,11:30:00
2940,2001,5,3,12,30,264,722,6,46.42968363334911,946.1618041992188,3.669497966766357,12:30:00
2941,2001,5,3,13,30,259,708,6,46.751718139908284,944.5665283203124,3.6954069137573238,13:30:00
2942,2001,5,3,14,30,246,669,6,46.03474187478679,943.6583251953124,3.890814304351807,14:30:00
2943,2001,5,3,15,30,222,597,6,44.42429957035961,943.4091796875,4.149942398071288,15:30:00
2944,2001,5,3,16,30,187,471,6,42.359319937881715,943.4523315429688,4.422605037689209,16:30:00
2945,2001,5,3,17,30,130,215,5,40.19635126658471,944.0147705078124,4.671646595001222,17:30:00
2946,2001,5,3,18,30,8,0,4,38.73270387773425,945.12451171875,4.607605457305908,18:30:00
2958,2001,5,4,6,30,50,22,12,29.311509593828763,949.06591796875,3.645636796951294,06:30:00
2959,2001,5,4,7,30,160,287,12,33.253540284669945,949.8991088867188,3.805709362030029,07:30:00
2960,2001,5,4,8,30,201,515,10,37.725860493625596,950.208740234375,4.035986423492432,08:30:00
2961,2001,5,4,9,30,237,620,9,41.38255879801011,949.9485473632812,3.8511204719543457,09:30:00
2962,2001,5,4,10,30,252,690,8,44.17399830984272,949.3276977539062,3.5098719596862797,10:30:00
2963,2001,5,4,11,30,263,721,7,46.188307642665904,948.4028930664062,3.241241455078125,11:30:00
2964,2001,5,4,12,30,266,730,6,47.2559784080305,946.987060546875,3.1128149032592773,12:30:00
2965,2001,5,4,13,30,324,621,6,47.457472998749154,945.6944580078124,3.0919089317321777,13:30:00
2966,2001,5,4,14,30,252,671,5,46.667878722280186,944.9657592773438,3.2601888179779053,14:30:00
2967,2001,5,4,15,30,229,592,5,45.147531206320544,944.3380737304688,3.4667410850524902,15:30:00
2968,2001,5,4,16,30,187,472,5,42.960368453323724,944.4855346679688,3.5877134799957275,16:30:00
2969,2001,5,4,17,30,130,217,4,40.42838970773045,944.993408203125,3.602843761444092,17:30:00
2970,2001,5,4,18,30,8,0,5,38.016775966543996,946.1259765625,3.2636950016021733,18:30:00
2982,2001,5,5,6,30,52,33,14,29.994670631474317,949.8087158203124,4.230452537536621,06:30:00
2983,2001,5,5,7,30,159,303,13,33.975240682775734,950.5855102539062,4.300073146820068,07:30:00
2984,2001,5,5,8,30,199,523,11,38.52134783881893,951.1203002929688,4.3538031578063965,08:30:00
2985,2001,5,5,9,30,237,620,9,42.72792141626889,950.8003540039062,3.97540545463562,09:30:00
2986,2001,5,5,10,30,252,687,8,45.60417809279637,950.1189575195312,3.466376304626465,10:30:00
2987,2001,5,5,11,30,263,718,7,47.41044953434829,948.6610717773438,3.096390962600708,11:30:00
2988,2001,5,5,12,30,265,725,7,48.274862018311346,947.4713745117188,2.793999433517456,12:30:00
2989,2001,5,5,13,30,260,711,7,48.364070963054765,946.2765502929688,2.5717592239379883,13:30:00
2990,2001,5,5,14,30,247,672,6,47.55183973121638,945.3013916015624,2.6155834197998047,14:30:00
2991,2001,5,5,15,30,229,592,6,46.001813976984074,944.8723754882812,2.722753524780273,15:30:00
2992,2001,5,5,16,30,187,472,6,43.82212803062794,945.0784301757812,2.7186110019683842,16:30:00
2993,2001,5,5,17,30,130,202,7,41.252141392699635,945.6334228515624,2.6143743991851807,17:30:00
2994,2001,5,5,18,30,9,0,7,38.86170529708807,946.2736206054688,2.503769397735596,18:30:00
